,time,Press030.AM_rpm_act,Press030.AM_rpm_act_1,Press030.Ana_hava_debi_act,Press030.Ana_hava_debi_act_1,Press030.Ana_hava_sic_act,Press030.Ana_hava_sic_act_1,Press030.Bit_control,Press030.Bit_control_1,Press030.Deng_hava_bas_act,Press030.Deng_hava_bas_act_1,Press030.Deng_hava_debi_act,Press030.Deng_hava_debi_act_1,Press030.Deng_hava_sic_act,Press030.Deng_hava_sic_act_1,Press030.Frn_grup_sic_act,Press030.Frn_grup_sic_act_1,Press030.Hid_emn_bas_act,Press030.Hid_emn_bas_act_1,Press030.Kalip_No,Press030.Kalip_No_1,Press030.Kavr_hava_debi_act,Press030.Kavr_hava_debi_act_1,Press030.Kavr_hava_sic_act,Press030.Kavr_hava_sic_act_1,Press030.Koc_Ton_act,Press030.Koc_Ton_act_1,Press030.Reg_poz_act,Press030.Reg_poz_act_1,Press030.Rob_ctr_sic_act,Press030.Rob_ctr_sic_act_1,Press030.Robot_hava_debi_act,Press030.Robot_hava_debi_act_1,Press030.Robot_hava_sic_act,Press030.Robot_hava_sic_act_1,Press030.Yaglama_bas_act,Press030.Yaglama_bas_act_1,Press030.Yaglama_sic_act,Press030.Yaglama_sic_act_1,Press030.Yedek1,Press030.Yedek1_1,Press030.Yedek2,Press030.Yedek2_1,RUL,label1,time_norm,id
154,155,1.0,1.0,0.3252461282657652,0.3252461282657652,0.18670777111963943,0.18670777111963943,0.8254380871569797,0.8254380871569797,0.5549637994970333,0.5549637994970333,0.38773110111082215,0.38773110111082215,0.2790548132083517,0.2790548132083517,0.2142857142856993,0.2142857142856993,0.9706091503179717,0.9706091503179717,1.0,1.0,0.17863931271950323,0.17863931271950323,0.13189038836534728,0.13189038836534728,0.0,0.0,0.9967745906849643,0.9967745906849643,0.09864456610142813,0.09864456610142813,0.0516187131920518,0.0516187131920518,0.2330177354924059,0.2330177354924059,0.9928857391056605,0.9928857391056605,0.15384615384658318,0.15384615384658318,1.0,1.0,1.0,1.0,326,0,0.32083333333333336,1
155,156,1.0,1.0,0.22437278555638468,0.22437278555638468,0.28344787894666545,0.28344787894666545,0.8018394886920972,0.8018394886920972,0.5033667665526527,0.5033667665526527,0.4142698168451748,0.4142698168451748,0.249444449299983,0.249444449299983,0.21428571428570287,0.21428571428570287,0.9713737993655771,0.9713737993655771,1.0,1.0,0.048707956278204304,0.048707956278204304,0.2434027716689009,0.2434027716689009,0.0,0.0,0.9967745906849661,0.9967745906849661,0.0825773844335771,0.0825773844335771,0.03637394609999686,0.03637394609999686,0.2959601525137261,0.2959601525137261,0.9888679616892988,0.9888679616892988,0.15384615384658318,0.15384615384658318,1.0,1.0,1.0,1.0,325,0,0.3229166666666667,1
156,157,1.0,1.0,0.525002993173391,0.525002993173391,0.1975355050814489,0.1975355050814489,0.8653303735704378,0.8653303735704378,0.6398210512900566,0.6398210512900566,0.7090534593246594,0.7090534593246594,0.10240521169103278,0.10240521169103278,0.22245564892630565,0.22245564892630565,0.9713525255312045,0.9713525255312045,1.0,1.0,0.38969466927747787,0.38969466927747787,0.04047629961957888,0.04047629961957888,0.0,0.0,0.9967745906849643,0.9967745906849643,0.06100037710004891,0.06100037710004891,0.2557126807805583,0.2557126807805583,0.12497255104589478,0.12497255104589478,0.9871161270580346,0.9871161270580346,0.15384615384658318,0.15384615384658318,1.0,1.0,1.0,1.0,324,0,0.325,1
157,158,1.0,1.0,0.5063439246377881,0.5063439246377881,0.2011354357194497,0.2011354357194497,0.868002430400387,0.868002430400387,0.6356122504188977,0.6356122504188977,0.5123528266894491,0.5123528266894491,0.2325486463268147,0.2325486463268147,0.2261904761905411,0.2261904761905411,0.9682661280580025,0.9682661280580025,1.0,1.0,0.38093103193286215,0.38093103193286215,0.04401231367425851,0.04401231367425851,0.0,0.0,0.9967745906849643,0.9967745906849643,0.0472675142782224,0.0472675142782224,0.26425175964021896,0.26425175964021896,0.1146874043217565,0.1146874043217565,0.9854367814280858,0.9854367814280858,0.15384615384658318,0.15384615384658318,1.0,1.0,1.0,1.0,323,0,0.32708333333333334,1
158,159,1.0,1.0,0.503233505321248,0.503233505321248,0.17129793119692494,0.17129793119692494,0.8641834703571702,0.8641834703571702,0.63476134492343,0.63476134492343,0.5974296493592883,0.5974296493592883,0.22709001576690202,0.22709001576690202,0.22619047619054022,0.22619047619054022,0.9699508014906502,0.9699508014906502,1.0,1.0,0.3683691129028986,0.3683691129028986,0.06465722681048902,0.06465722681048902,0.0,0.0,0.9967745906849617,0.9967745906849617,0.038041541614582286,0.038041541614582286,0.18938917222453455,0.18938917222453455,0.15285176239974518,0.15285176239974518,0.9874485708525667,0.9874485708525667,0.15384615384657963,0.15384615384657963,1.0,1.0,1.0,1.0,322,0,0.32916666666666666,1
159,160,1.0,1.0,0.5396483919982975,0.5396483919982975,0.11916026416511549,0.11916026416511549,0.8697286962925421,0.8697286962925421,0.6370722285875403,0.6370722285875403,0.6827478031683494,0.6827478031683494,0.2631101797557531,0.2631101797557531,0.22619047619054022,0.22619047619054022,0.9657815218221617,0.9657815218221617,1.0,1.0,0.3852262352269305,0.3852262352269305,0.05045915832214032,0.05045915832214032,0.0,0.0,0.9967745906849625,0.9967745906849625,0.05138299123162504,0.05138299123162504,0.33579155782646025,0.33579155782646025,0.0810756838677742,0.0810756838677742,0.9930763759372327,0.9930763759372327,0.15384615384657963,0.15384615384657963,1.0,1.0,1.0,1.0,321,0,0.33125,1
160,161,1.0,1.0,0.5481813682001138,0.5481813682001138,0.06586883482485995,0.06586883482485995,0.86726797518654,0.86726797518654,0.6386580653718164,0.6386580653718164,0.4984431856086302,0.4984431856086302,0.2851104721663238,0.2851104721663238,0.22619047619053845,0.22619047619053845,0.965940130752958,0.965940130752958,1.0,1.0,0.4002423896871067,0.4002423896871067,0.039982657005506184,0.039982657005506184,0.0,0.0,0.996774590684959,0.996774590684959,0.05228772516315239,0.05228772516315239,0.3520823142141175,0.3520823142141175,0.07157354133191074,0.07157354133191074,0.9885178386285487,0.9885178386285487,0.15384615384657963,0.15384615384657963,1.0,1.0,1.0,1.0,320,0,0.3333333333333333,1
161,162,1.0,1.0,0.5511443295653442,0.5511443295653442,0.02711633545877845,0.02711633545877845,0.8727097901695493,0.8727097901695493,0.645227293999246,0.645227293999246,0.6044075537293638,0.6044075537293638,0.29047140295381313,0.29047140295381313,0.22619047619054022,0.22619047619054022,0.9672327062333612,0.9672327062333612,1.0,1.0,0.4006125027567302,0.4006125027567302,0.028496502985426275,0.028496502985426275,0.0,0.0,0.9967745906849625,0.9967745906849625,0.04122534778645193,0.04122534778645193,0.33336462629158903,0.33336462629158903,0.07460479163734668,0.07460479163734668,0.9865768548588791,0.9865768548588791,0.15384615384657963,0.15384615384657963,1.0,1.0,1.0,1.0,319,0,0.3354166666666667,1
162,163,1.0,1.0,0.5613181817039852,0.5613181817039852,0.021684141977455162,0.021684141977455162,0.8666756120775094,0.8666756120775094,0.6356836393056766,0.6356836393056766,0.6304099885259014,0.6304099885259014,0.30430200326014667,0.30430200326014667,0.22619047619054022,0.22619047619054022,0.9691212360489534,0.9691212360489534,1.0,1.0,0.4194815732477015,0.4194815732477015,0.0104995846980529,0.0104995846980529,0.0,0.0,0.9967745906849625,0.9967745906849625,0.038041541614582286,0.038041541614582286,0.36179493265729806,0.36179493265729806,0.056074819539730036,0.056074819539730036,0.9891048136527063,0.9891048136527063,0.15384615384657963,0.15384615384657963,1.0,1.0,1.0,1.0,318,0,0.3375,1
163,164,1.0,1.0,0.5041650234941035,0.5041650234941035,0.03952393855375913,0.03952393855375913,0.8721517006158139,0.8721517006158139,0.6413153476151741,0.6413153476151741,0.49512319849058506,0.49512319849058506,0.2915180999148408,0.2915180999148408,0.23142358751301373,0.23142358751301373,0.9654507623351045,0.9654507623351045,1.0,1.0,0.3881826435865045,0.3881826435865045,0.004982757664779847,0.004982757664779847,0.0,0.0,0.9967745906849617,0.9967745906849617,0.038041541614582286,0.038041541614582286,0.34244405325642957,0.34244405325642957,0.03311428600157207,0.03311428600157207,0.9992853044938323,0.9992853044938323,0.15384615384657963,0.15384615384657963,1.0,1.0,1.0,1.0,317,0,0.33958333333333335,1
164,165,1.0,1.0,0.5468820619394745,0.5468820619394745,0.0513984366488307,0.0513984366488307,0.8711870627331204,0.8711870627331204,0.6407725620159712,0.6407725620159712,0.5417144456086206,0.5417144456086206,0.3229509909900865,0.3229509909900865,0.23784096162734514,0.23784096162734514,0.9648591079020521,0.9648591079020521,1.0,1.0,0.42114413251879235,0.42114413251879235,0.0005099773960353104,0.0005099773960353104,0.0,0.0,0.9967745906849572,0.9967745906849572,0.038041541614582286,0.038041541614582286,0.3406581293086203,0.3406581293086203,0.01201956682391625,0.01201956682391625,0.992732923848938,0.992732923848938,0.15384615384657607,0.15384615384657607,1.0,1.0,1.0,1.0,316,0,0.3416666666666667,1
165,166,1.0,1.0,0.5456546714572945,0.5456546714572945,0.06832839692427317,0.06832839692427317,0.8676158798962796,0.8676158798962796,0.6390462448716199,0.6390462448716199,0.6637604717364018,0.6637604717364018,0.2714162253855985,0.2714162253855985,0.23809523809521416,0.23809523809521416,0.9686890437667792,0.9686890437667792,1.0,1.0,0.4063507541773673,0.4063507541773673,0.0007810242464971751,0.0007810242464971751,0.0,0.0,0.9967745906849599,0.9967745906849599,0.038041541614582286,0.038041541614582286,0.3587406672355372,0.3587406672355372,0.010341954050968383,0.010341954050968383,0.990959896700617,0.990959896700617,0.09088893815078336,0.09088893815078336,1.0,1.0,1.0,1.0,315,0,0.34375,1
166,167,1.0,1.0,0.5354663401089328,0.5354663401089328,0.09265528881994367,0.09265528881994367,0.8701306760951453,0.8701306760951453,0.6376895237421025,0.6376895237421025,0.5848221351266722,0.5848221351266722,0.3089271908546882,0.3089271908546882,0.23809523809521416,0.23809523809521416,0.9693599217879378,0.9693599217879378,1.0,1.0,0.42294848680375036,0.42294848680375036,0.004775598397944059,0.004775598397944059,0.0,0.0,0.9967745906849625,0.9967745906849625,0.038041541614582286,0.038041541614582286,0.3395474905188162,0.3395474905188162,0.0085021379003134,0.0085021379003134,0.9947430807144793,0.9947430807144793,0.08048567689367658,0.08048567689367658,1.0,1.0,1.0,1.0,314,0,0.3458333333333333,1
167,168,1.0,1.0,0.50936751536652,0.50936751536652,0.11107669417176957,0.11107669417176957,0.8686707671110541,0.8686707671110541,0.6374366669099119,0.6374366669099119,0.4865855530574365,0.4865855530574365,0.3024394064547047,0.3024394064547047,0.23809523809521416,0.23809523809521416,0.9663920034066269,0.9663920034066269,1.0,1.0,0.4077954936815259,0.4077954936815259,0.012596294986796153,0.012596294986796153,0.0,0.0,0.9967745906849652,0.9967745906849652,0.05090948973146503,0.05090948973146503,0.3383578327435916,0.3383578327435916,0.0,0.0,0.9886423375554729,0.9886423375554729,0.15384615384658318,0.15384615384658318,1.0,1.0,1.0,1.0,313,0,0.34791666666666665,1
